stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
38.20638667,1,162,13.282455,Europe/Rome,,,,BARCARELLO 2,0,162,1
38.20656498,1,163,13.28241035,Europe/Rome,,,,BARCARELLO 3,0,163,1
38.130056775,1,,13.352247595,Europe/Rome,,,,CROCI - MORDINI,1,70000,1
38.16360037,1,1814,13.32210008,Europe/Rome,,,,S. LORENZO - MARINAI D'ITALIA,0,1814,1
38.16735333,1,1815,13.31487715,Europe/Rome,,,,S. LORENZO - SAVAGNONE,0,1815,1
38.16718313,1,1816,13.31504302,Europe/Rome,,,,S. LORENZO - SAVAGNONE,0,1816,1
38.16059225,1,1817,13.32856799,Europe/Rome,,,,S. LORENZO - SERRETTA,0,1817,1
38.16084113,1,1810,13.32725555,Europe/Rome,,,,S. LORENZO - LARGO S. LORENZO,0,1810,1
38.16071333,1,1811,13.32761167,Europe/Rome,,,,S. LORENZO - LARGO S. LORENZO,0,1811,1
38.1693714,1,1812,13.31014842,Europe/Rome,,,,S. LORENZO - LO VALVO,0,1812,1
38.16954823,1,1813,13.30654664,Europe/Rome,,,,S. LORENZO - LO VALVO,0,1813,1
38.164515,1,1818,13.31878667,Europe/Rome,,,,S. LORENZO - STAZIONE FS,0,1818,1
38.16932711,1,1819,13.30830023,Europe/Rome,,,,S. LORENZO - VALLOTTA,0,1819,1
38.1255963167,1,,13.3571653633,Europe/Rome,,,,STURZO - POLITEAMA,1,80000,1
38.126710018,1,1609,13.357305124,Europe/Rome,,,,PUGLISI BERTOLINO,0,1609,1
38.155885,1,1608,13.34453833,Europe/Rome,,,,PROTEZIONE CIVILE,0,1608,1
38.109873165,1,1979,13.366441835,,,20000,,STAZIONE CENTRALE - GIULIO CESARE,0,1979,1
38.10938169,1,1976,13.36659633,,,20000,,STAZIONE CENTRALE - CUPANI 1,0,1976,1
38.19953941,1,1603,13.3271635814,Europe/Rome,,,,PRINCIPE DI SCALEA - AMAP,0,1603,1
38.13395167,1,1602,13.33656167,Europe/Rome,,,,PRINCIPE DI PALAGONIA - CARCERE MINORILE,0,1602,1
38.20469183,1,1605,13.3241049678,Europe/Rome,,,,PRINCIPE DI SCALEA - MONDELLO,0,1605,1
38.2013025329,1,1604,13.3255232743,Europe/Rome,,,,PRINCIPE DI SCALEA - GALATEA,0,1604,1
38.1969550029,1,1607,13.3310235714,Europe/Rome,,,,PRINCIPE DI SCALEA - VALDESI,0,1607,1
38.1983704529,1,1606,13.32848975,Europe/Rome,,,,PRINCIPE DI SCALEA - OLEANDRI,0,1606,1
38.0783498,1,808,13.36941317,Europe/Rome,,,,FALSOMIELE - PECORARO,0,808,1
38.11738423,1,803,13.29119805,Europe/Rome,,,,FALCONARA 2,0,803,1
38.11749012,1,802,13.28986964,Europe/Rome,,,,FALCONARA 3,0,802,1
38.11666277,1,801,13.28881935,Europe/Rome,,,,FALCONARA 4,0,801,1
38.0789927,1,807,13.37170511,Europe/Rome,,,,FALSOMIELE - LUCCHICELLI,0,807,1
38.08004836,1,805,13.37283433,Europe/Rome,,,,FALSOMIELE - BARRESI,0,805,1
38.162155,1,1775,13.370575,Europe/Rome,,,,ROTOLI 2,0,1775,1
38.15880667,1,1774,13.37121667,Europe/Rome,,,,ROTOLI 1,0,1774,1
38.16338872,1,1777,13.36987048,Europe/Rome,,,,ROTOLI 3,0,1777,1
38.16389,1,1776,13.36974333,Europe/Rome,,,,ROTOLI 3,0,1776,1
38.13032013,1,1084,13.33880246,Europe/Rome,,,,MALASPINA - PIAZZA ZIINO,0,1084,1
38.12357833,1,1770,13.35974667,Europe/Rome,,,,ROMA - STABILE,0,1770,1
38.11702833,1,1772,13.363385,Europe/Rome,,,,ROMA - VUCCIRIA,0,1772,1
38.15909833,1,1779,13.37134833,Europe/Rome,,,,ROTOLI 1,0,1779,1
38.16161167,1,1778,13.37072167,Europe/Rome,,,,ROTOLI 2,0,1778,1
38.14931596,1,608,13.33359146,Europe/Rome,,,,DE GASPERI - STRASBURGO,0,608,1
38.10091,1,1159,13.40008833,Europe/Rome,,,,MESSINA MARINE - RAVENNA,0,1159,1
38.09954833,1,1158,13.40443333,Europe/Rome,,,,MESSINA MARINE - PIAZZETTA SPERONE,0,1158,1
38.09690667,1,1155,13.4214,Europe/Rome,,,,MESSINA MARINE - LI GOTTI,0,1155,1
38.09791833,1,1154,13.412975,Europe/Rome,,,,MESSINA MARINE - LAUDICINA,0,1154,1
38.101255,1,1157,13.399435,Europe/Rome,,,,MESSINA MARINE - PALUMBO,0,1157,1
38.1016,1,1156,13.39823667,Europe/Rome,,,,MESSINA MARINE - PALUMBO,0,1156,1
38.109285855,1,1151,13.3798404283,Europe/Rome,,,,MESSINA MARINE - FIUME ORETO,0,1151,1
38.1031989467,1,1150,13.39377572,Europe/Rome,,,,MESSINA MARINE - DIAZ,0,1150,1
38.09774667,1,1153,13.41451,Europe/Rome,,,,MESSINA MARINE - BERTETT,0,1153,1
38.09786,1,1152,13.41288167,Europe/Rome,,,,MESSINA MARINE - LAUDICINA,0,1152,1
38.0656616,1,59,13.32532704,Europe/Rome,,,,ALTOFONTE - CALVARUSO,0,59,1
38.06583167,1,58,13.325275,Europe/Rome,,,,ALTOFONTE - CALVARUSO,0,58,1
38.11048589,1,1551,13.33373102,Europe/Rome,,,,PITRE' - CAMARDA,0,1551,1
38.11040044,1,1550,13.33632141,Europe/Rome,,,,PITRE' - CAMARDA,0,1550,1
38.11043167,1,1552,13.334105,Europe/Rome,,,,PITRE' - GENERALE SALEMI,0,1552,1
38.11053333,1,1555,13.3244,Europe/Rome,,,,PITRE' - MADONNA DEL SOCCORSO,0,1555,1
38.11055,1,1554,13.325425,Europe/Rome,,,,PITRE' - MADONNA DEL SOCCORSO,0,1554,1
38.110515,1,1557,13.33142667,Europe/Rome,,,,PITRE' - PALCHETTO,0,1557,1
38.11048167,1,1556,13.33153667,Europe/Rome,,,,PITRE' - PALCHETTO,0,1556,1
38.11057167,1,1559,13.33946333,Europe/Rome,,,,PITRE' - PINDEMONTE,0,1559,1
38.07652029,1,54,13.35521221,Europe/Rome,,,,ALOI 1,0,54,1
38.0841315,1,56,13.35293368,Europe/Rome,,,,ALOI 3,0,56,1
38.08118845,1,51,13.35385501,Europe/Rome,,,,ALOI - GRAFFEO,0,51,1
38.07499511,1,50,13.35562812,Europe/Rome,,,,ALOI - FALSOMIELE,0,50,1
38.08274866,1,53,13.35336417,Europe/Rome,,,,ALOI - VITALE,0,53,1
38.18262833,1,537,13.36467,Europe/Rome,,,,CRISTOFORO COLOMBO - MARCANTONIO COLONNA,0,537,1
38.18979333,1,536,13.35899667,Europe/Rome,,,,CRISTOFORO COLOMBO - MAGELLANO,0,536,1
38.18975143,1,535,13.35892171,Europe/Rome,,,,CRISTOFORO COLOMBO - MAGELLANO,0,535,1
38.18868,1,534,13.35099333,Europe/Rome,,,,CRISTOFORO COLOMBO - LORENZO MARQUES,0,534,1
38.18861,1,533,13.35134667,Europe/Rome,,,,CRISTOFORO COLOMBO - LORENZO MARQUES,0,533,1
38.18669668,1,532,13.36086094,Europe/Rome,,,,CRISTOFORO COLOMBO - DE VEGA,0,532,1
38.186645,1,531,13.36081667,Europe/Rome,,,,CRISTOFORO COLOMBO - DE VEGA,0,531,1
38.10923167,1,1558,13.30977833,Europe/Rome,,,,PITRE' - PIAZZA MICCA,0,1558,1
38.18883333,1,539,13.34874333,Europe/Rome,,,,CRISTOFORO COLOMBO - PIETRO DE GUEVARA,0,539,1
38.18266667,1,538,13.364725,Europe/Rome,,,,CRISTOFORO COLOMBO - MARCANTONIO COLONNA,0,538,1
38.08404599,1,429,13.39510337,Europe/Rome,,,,CIACULLI - CARRUBELLA,0,429,1
38.07874884,1,428,13.4013623,Europe/Rome,,,,CIACULLI - BOZZO,0,428,1
38.19600333,1,1399,13.30816667,Europe/Rome,,,,PARTANNA MONDELLO - IANDOLINO,0,1399,1
38.19612927,1,1398,13.3082618,Europe/Rome,,,,PARTANNA MONDELLO - DIONISO,0,1398,1
38.08336197,1,421,13.36816862,Europe/Rome,,,,CHIAVELLI - SEMILIA,0,421,1
38.08528947,1,420,13.36854413,Europe/Rome,,,,CHIAVELLI - SCIACCA,0,420,1
38.19445005,1,1395,13.30477755,Europe/Rome,,,,PARTANNA MONDELLO - CHIMERA,0,1395,1
38.19538413,1,1393,13.3064121,Europe/Rome,,,,PARTANNA MONDELLO - AMARILLI,0,1393,1
38.10093167,1,1392,13.36022167,Europe/Rome,,,,PARLAVECCHIO - TRICOMI,0,1392,1
38.07879667,1,427,13.40122667,Europe/Rome,,,,CIACULLI - BOZZO,0,427,1
38.19363133,1,426,13.31436753,Europe/Rome,,,,CHIRONE - PORTA DI MARE,0,426,1
38.19116,1,530,13.344096665,Europe/Rome,,,,CRISTOFORO COLOMBO - CARONIA ROBERTI,0,530,1
38.18965578,1,1503,13.28622711,Europe/Rome,,,,PIAZZA TOMMASO NATALE - STAZIONE FS,0,1503,1
38.11939451,1,2183,13.37064967,Europe/Rome,,,,VITTORIO EMANUELE - ISTITUTO NAUTICO,0,2183,1
38.11805877,1,2182,13.36724594,Europe/Rome,,,,VITTORIO EMANUELE - FONTANA DEL GARRAFFO,0,2182,1
38.08037,1,2181,13.43633833,Europe/Rome,,,,VITTORIO EMANUELE - EUROPA,0,2181,1
38.07639,1,2180,13.44668167,Europe/Rome,,,,VITTORIO EMANUELE - DE GASPERI,0,2180,1
38.11223227,1,2186,13.35298732,Europe/Rome,,,,VITTORIO EMANUELE - PORTA NUOVA,0,2186,1
38.16003234,1,229,13.34979147,Europe/Rome,,,,BONANNO 5,0,229,1
38.1193597,1,2184,13.37041497,Europe/Rome,,,,VITTORIO EMANUELE - ISTITUTO NAUTICO,0,2184,1
38.15481768,1,227,13.36643994,Europe/Rome,,,,BONANNO 3,0,227,1
38.15042421,1,226,13.36671889,Europe/Rome,,,,BONANNO 2,0,226,1
38.11874036,1,2189,13.36904839,Europe/Rome,,,,VITTORIO EMANUELE - S. MARIA DELLA CATENA,0,2189,1
38.11622498,1,2188,13.36270094,Europe/Rome,,,,VITTORIO EMANUELE - QUATTRO CANTI,0,2188,1
38.15419112,1,223,13.36142134,Europe/Rome,,,,BONANNO - MEZZ'ARANCIO,0,223,1
38.15427141,1,222,13.36090118,Europe/Rome,,,,BONANNO - MEZZ'ARANCIO,0,222,1
38.14922221,1,221,13.36002617,Europe/Rome,,,,BONANNO - FORESTALE,0,221,1
38.14981674,1,220,13.36254805,Europe/Rome,,,,BONANNO - FORESTALE,0,220,1
38.15193174,1,2211,13.32282863,Europe/Rome,,,,ZONA INDUSTRIALE - NENNI,0,2211,1
38.116495,1,2217,13.370525,Europe/Rome,,,,ALLORO - ABATELLIS,0,2217,1
38.08516145,1,2216,13.2946122,Europe/Rome,,,,FONTANA DEL DRAGO - PALERMO,0,2216,1
38.13561667,1,2214,13.30609333,Europe/Rome,,,,ZUMBO,0,2214,1
38.11361667,1,2219,13.366875,Europe/Rome,,,,GARIBALDI,0,2219,1
38.11522333,1,2218,13.36739833,Europe/Rome,,,,ALLORO - COCCHIERI,0,2218,1
38.08603167,1,151,13.33321479,Europe/Rome,,,,BACHELET 1,0,151,1
38.08748233,1,152,13.33511987,Europe/Rome,,,,BACHELET 2,0,152,1
38.107565,1,1161,13.38208667,Europe/Rome,,,,MESSINA MARINE - SAETTA,0,1161,1
38.16178167,1,1807,13.324525,Europe/Rome,,,,S. LORENZO - DEI QUARTIERI,0,1807,1
38.1579,1,1806,13.33089333,Europe/Rome,,,,S. LORENZO - CORSICA,0,1806,1
38.15833976,1,1805,13.3307245,Europe/Rome,,,,S. LORENZO - CORSICA,0,1805,1
38.16496255,1,1804,13.31815688,Europe/Rome,,,,S. LORENZO - COMMISSARIATO P.S.,0,1804,1
38.16795969,1,1803,13.3137357,Europe/Rome,,,,S. LORENZO - CLINICA STAGNO,0,1803,1
38.16927667,1,1802,13.31049333,Europe/Rome,,,,S. LORENZO - CLINICA STAGNO,0,1802,1
38.1685168,1,1801,13.31310893,Europe/Rome,,,,S. LORENZO - CLINICA STAGNO,0,1801,1
38.16286993,1,1800,13.32324784,Europe/Rome,,,,S. LORENZO - ASTORINO,0,1800,1
38.1594492,1,1809,13.33003432,Europe/Rome,,,,S. LORENZO - INGEGNEROS,0,1809,1
38.15963531,1,1808,13.3300293,Europe/Rome,,,,S. LORENZO - INGEGNEROS,0,1808,1
38.191534792,1,1948,13.28440521,Europe/Rome,,,,SFERRACAVALLO - PIAZZA TOMMASO NATALE,0,1948,1
38.14148248,1,1949,13.36696565,Europe/Rome,,,,SIMONE GULI' - CALCEDONIO,0,1949,1
38.19578608,1,1942,13.27992792,Europe/Rome,,,,SFERRACAVALLO - DELL'ARANCIO,0,1942,1
38.1960327,1,1943,13.27926464,Europe/Rome,,,,SFERRACAVALLO - DELL'ARANCIO,0,1943,1
38.19383564,1,1940,13.28247466,Europe/Rome,,,,SFERRACAVALLO - DELEGAZIONE,0,1940,1
38.1934395,1,1941,13.28274161,Europe/Rome,,,,SFERRACAVALLO - DELEGAZIONE,0,1941,1
38.194418606,1,1946,13.281767314,Europe/Rome,,,,SFERRACAVALLO - NICOLETTI,0,1946,1
38.19115618,1,1947,13.28482995,Europe/Rome,,,,SFERRACAVALLO - PASSAGGIO A LIVELLO,0,1947,1
38.19716574,1,1944,13.27778385,Europe/Rome,,,,SFERRACAVALLO - MANDERINO,0,1944,1
38.19723279,1,1945,13.27756226,Europe/Rome,,,,SFERRACAVALLO - MANDERINO,0,1945,1
38.15081608,1,818,13.34184414,Europe/Rome,,,,FANTE - INAIL,0,818,1
38.1489581767,1,819,13.34297186,Europe/Rome,,,,FANTE - PISCINA COMUNALE,0,819,1
38.08117261,1,810,13.37418213,Europe/Rome,,,,FALSOMIELE - VILLA ALBANESE,0,810,1
38.07564167,1,812,13.34978833,Europe/Rome,,,,FALSOMIELE 1,0,812,1
38.15207013,1,816,13.34105922,Europe/Rome,,,,FANTE - C.T.O.,0,816,1
38.15031626,1,817,13.3422537333,Europe/Rome,,,,FANTE - INAIL,0,817,1
38.10914684,1,1622,13.35374638,Europe/Rome,,,,RE RUGGERO,0,1622,1
38.15128549,1,1993,13.3317119,Europe/Rome,,,,STRASBURGO - BRIUCCIA,0,1993,1
38.12167979,1,1490,13.3336097,Europe/Rome,,,,PIAZZA NOCE,0,1490,1
38.09046822,1,1491,13.33144044,Europe/Rome,,,,PIAZZA PAGLIARELLI,0,1491,1
38.15242798,1,1492,13.33773494,Europe/Rome,,,,PIAZZA PAPA GIOVANNI PAOLO II,0,1492,1
38.11470241,1,1494,13.36204514,Europe/Rome,,,,PIAZZA PRETORIA,0,1494,1
38.12932647,1,1496,13.29838961,Europe/Rome,,,,PIAZZA S. CRISTINA - TINDARI,0,1496,1
38.16125908,1,1497,13.32568927,Europe/Rome,,,,PIAZZA S. LORENZO,0,1497,1
38.12124721,1,1499,13.35317373,Europe/Rome,,,,PIAZZA SAN FRANCESCO DI PAOLA,0,1499,1
38.08750192,1,423,13.37017626,Europe/Rome,,,,CHIAVELLI - VITALE,0,423,1
38.15058833,1,1994,13.332045,Europe/Rome,,,,STRASBURGO - BRIUCCIA,0,1994,1
38.09983134,1,1700,13.33165151,Europe/Rome,,,,REGIONE SICILIANA - VILLA TASCA,0,1700,1
38.08647233,1,1701,13.34985224,Europe/Rome,,,,REGIONE SICILIANA - VILLAGRAZIA,0,1701,1
38.08703033,1,1702,13.34962067,Europe/Rome,,,,REGIONE SICILIANA - VILLAGRAZIA,0,1702,1
38.15291513,1,1704,13.32080378,Europe/Rome,,,,REGIONE SICILIANA,0,1704,1
38.14855432,1,1705,13.33338171,Europe/Rome,,,,RESTIVO - DELLE MADONIE,0,1705,1
38.148336,1,1706,13.33340988,Europe/Rome,,,,RESTIVO - DELLE MADONIE,0,1706,1
38.14488295,1,1707,13.33564147,Europe/Rome,,,,RESTIVO - EMILIA,0,1707,1
38.14499388,1,1708,13.33548232,Europe/Rome,,,,RESTIVO - EMILIA,0,1708,1
38.14287264,1,1709,13.33685115,Europe/Rome,,,,RESTIVO - LAZIO,0,1709,1
38.15344833,1,1996,13.32969,Europe/Rome,,,,STRASBURGO - DANIMARCA,0,1996,1
38.10157833,1,1390,13.36117,Europe/Rome,,,,PARLAVECCHIO - S. ORSOLA,0,1390,1
38.1935798,1,1128,13.32216354,Europe/Rome,,,,MATTEI - TERSICORE,0,1128,1
38.191475,1,1129,13.32248,Europe/Rome,,,,MATTEI,0,1129,1
38.17523,1,1120,13.33457,Europe/Rome,,,,MATER DOLOROSA - CAMARINA,0,1120,1
38.17517667,1,1121,13.33432667,Europe/Rome,,,,MATER DOLOROSA - CAMARINA,0,1121,1
38.17376667,1,1122,13.33044833,Europe/Rome,,,,MATER DOLOROSA - MERCADANTE,0,1122,1
38.17346833,1,1123,13.32976,Europe/Rome,,,,MATER DOLOROSA - PETROSINO,0,1123,1
38.19373884,1,1124,13.3219488,Europe/Rome,,,,MATTEI - AFRODITE,0,1124,1
38.19217679,1,1125,13.32253888,Europe/Rome,,,,MATTEI - CALLIOPE,0,1125,1
38.19537254,1,1126,13.32106903,Europe/Rome,,,,MATTEI - COLLOTTI,0,1126,1
38.19489167,1,1127,13.32152,Europe/Rome,,,,MATTEI - GIUGNONE,0,1127,1
38.189735,1,524,13.354655,Europe/Rome,,,,CRISTOFORO COLOMBO - ABATE PALMERIO,0,524,1
38.16924,1,525,13.36677333,Europe/Rome,,,,CRISTOFORO COLOMBO - BELVEDERE MARE,0,525,1
38.16847667,1,526,13.366435,Europe/Rome,,,,CRISTOFORO COLOMBO - BELVEDERE,0,526,1
38.16830833,1,527,13.36646,Europe/Rome,,,,CRISTOFORO COLOMBO - BELVEDERE,0,527,1
38.11394167,1,1018,13.33240333,Europe/Rome,,,,LIBERO GRASSI,0,1018,1
38.11456419,1,1019,13.33233431,Europe/Rome,,,,LIBERO GRASSI - DEGLI EMIRI,0,1019,1
38.12978,1,522,13.36071208,Europe/Rome,,,,CRISPI - SCINA',0,522,1
38.18937833,1,523,13.35429167,Europe/Rome,,,,CRISTOFORO COLOMBO - ABATE PALMERIO,0,523,1
38.08615,1,1010,13.36611667,Europe/Rome,,,,LEVRIERE - ERMELLINO,0,1010,1
38.08271156,1,1011,13.36459516,Europe/Rome,,,,LEVRIERE - BASSOTTO,0,1011,1
38.08095845,1,1012,13.36128385,Europe/Rome,,,,LEVRIERE - RUMORE,0,1012,1
38.14646667,1,1234,13.331465,Europe/Rome,,,,NEBRODI - DELLE MADONIE,0,1234,1
38.14596,1,1237,13.33169333,Europe/Rome,,,,NEBRODI - SARDEGNA,0,1237,1
38.14963667,1,1231,13.32942667,Europe/Rome,,,,NEBRODI - BELGIO,0,1231,1
38.14972833,1,1233,13.329315,Europe/Rome,,,,NEBRODI - DE GASPERI,0,1233,1
38.1523626,1,1238,13.32271993,Europe/Rome,,,,NENNI - ACC. A29 VALLE,0,1238,1
38.15478574,1,1239,13.32038569,Europe/Rome,,,,NENNI - CROCE ROSSA ITALIANA,0,1239,1
38.07692462,1,438,13.40454206,Europe/Rome,,,,CIACULLI - GIBILROSSA,0,438,1
38.07698163,1,439,13.40451658,Europe/Rome,,,,CIACULLI - GIBILROSSA,0,439,1
38.08732459,1,436,13.39019358,Europe/Rome,,,,CIACULLI - GIARDINO DELLA MEMORIA,0,436,1
38.08735309,1,437,13.39026064,Europe/Rome,,,,CIACULLI - GIARDINO DELLA MEMORIA,0,437,1
38.07773011,1,434,13.40304136,Europe/Rome,,,,CIACULLI - DI STEFANO,0,434,1
38.07790747,1,435,13.40285093,Europe/Rome,,,,CIACULLI - DI STEFANO,0,435,1
38.07962167,1,432,13.40024333,Europe/Rome,,,,CIACULLI - CASSARO BONANNO,0,432,1
38.07008023,1,433,13.4166804,Europe/Rome,,,,CIACULLI - CROCE VERDE,0,433,1
38.08418533,1,430,13.39499474,Europe/Rome,,,,CIACULLI - CARRUBELLA,0,430,1
38.07975594,1,431,13.40002119,Europe/Rome,,,,CIACULLI - CASSARO BONANNO,0,431,1
38.09681784,1,238,13.38245256,Europe/Rome,,,,BRANCACCIO,0,238,1
38.10787633,1,239,13.35385501,Europe/Rome,,,,BRASA,0,239,1
38.09630833,1,236,13.382625,Europe/Rome,,,,BRANCACCIO - S. CIRO,0,236,1
38.09587833,1,237,13.38297333,Europe/Rome,,,,BRANCACCIO - S. CIRO,0,237,1
38.15491997,1,230,13.36642519,Europe/Rome,,,,BONANNO 6,0,230,1
38.1504453,1,231,13.36662635,Europe/Rome,,,,BONANNO 7,0,231,1
38.13289449,1,232,13.3353672,Europe/Rome,,,,BORREMANS - RUBENS,0,232,1
38.13286667,1,233,13.33491333,Europe/Rome,,,,BORREMANS - RUBENS,0,233,1
38.11514289,1,2228,13.34952883,Europe/Rome,,,,IMERA - D'OSSUNA,0,2228,1
38.13443333,1,2229,13.32420667,Europe/Rome,,,,BERNINI - MARCHESANO,0,2229,1
38.11023626,1,2226,13.35603683,Europe/Rome,,,,CADORNA,0,2226,1
38.108335,1,2224,13.35696,Europe/Rome,,,,TUKORY - FILICIUZZA,0,2224,1
38.10844167,1,2225,13.35464167,Europe/Rome,,,,RE RUGGERO,0,2225,1
38.118135,1,2222,13.36858333,Europe/Rome,,,,PIAZZA MARINA,0,2222,1
38.10876333,1,2223,13.35852667,Europe/Rome,,,,TUKORY - ARCOLEO,0,2223,1
38.18294544,1,2220,13.30697099,Europe/Rome,,,,FONDO RAFFO,0,2220,1
38.18287267,1,2221,13.30695806,Europe/Rome,,,,FONDO RAFFO,0,2221,1
38.113305,1,1,13.35223667,Europe/Rome,,,,A. AMEDEO - COLONNA ROTTA,0,1,1
38.15031982,1,146,13.33420896,Europe/Rome,,,,AUSONIA - POSTE,0,146,1
38.14264519,1,147,13.35597181,Europe/Rome,,,,AUTONOMIA SICILIANA - D'AMELIO,0,147,1
38.151445,1,145,13.33319,Europe/Rome,,,,AUSONIA - BRIUCCIA,0,145,1
38.12651069,1,142,13.34042653,Europe/Rome,,,,AURISPA - MERENDA,0,142,1
38.1300469,1,140,13.29225674,Europe/Rome,,,,AUGUSTA - PIAZZA S. PAOLO,0,140,1
38.12637282,1,141,13.34008971,Europe/Rome,,,,AURISPA - MERENDA,0,141,1
38.1417413,1,149,13.35382442,Europe/Rome,,,,AUTONOMIA SICILIANA - FERRI,0,149,1
38.10018,1,2088,13.35625961,Europe/Rome,,,,UGHETTI - MADONIA,0,2088,1
38.10166171,1,2089,13.35591093,Europe/Rome,,,,UGHETTI - TRICOMI,0,2089,1
38.12873142,1,2082,13.32683242,Europe/Rome,,,,UDITORE - LEONARDO DA VINCI,0,2082,1
38.13331135,1,2083,13.32248056,Europe/Rome,,,,UDITORE - PIAZZA ALFONSO DE' LIGUORI,0,2083,1
38.1299992,1,2080,13.32560728,Europe/Rome,,,,UDITORE - CIMABUE,0,2080,1
38.12921488,1,2081,13.32646182,Europe/Rome,,,,UDITORE - LEONARDO DA VINCI,0,2081,1
38.13367998,1,2086,13.32221299,Europe/Rome,,,,UDITORE - TIEPOLO,0,2086,1
38.13219259,1,2084,13.32363457,Europe/Rome,,,,UDITORE - SERIO,0,2084,1
38.13222802,1,2085,13.32349973,Europe/Rome,,,,UDITORE - SERIO,0,2085,1
38.08686543,1,1833,13.3761777,Europe/Rome,,,,S. M. DI GESU' - TRABIA,0,1833,1
38.08938478,1,1830,13.37503646,Europe/Rome,,,,S. M. DI GESU' - REGIONE SICILIANA,0,1830,1
38.09531464,1,1837,13.37102458,Europe/Rome,,,,S. M. DI GESU' - VILLA ALHATES,0,1837,1
38.08571803,1,1835,13.37678924,Europe/Rome,,,,S. M. DI GESU' - VERDONE,0,1835,1
38.09704657,1,2154,13.36666256,Europe/Rome,,,,VILLAGRAZIA - OS1,0,2154,1
38.09596688,1,2155,13.36503982,Europe/Rome,,,,VILLAGRAZIA - OSPEDALE GUADAGNA,0,2155,1
38.09182167,1,2157,13.356765,Europe/Rome,,,,VILLAGRAZIA - PONTE ROTTO,0,2157,1
38.09204333,1,2151,13.3576,Europe/Rome,,,,VILLAGRAZIA - ERACLEA MINOA,0,2151,1
38.08463184,1,2152,13.33721861,Europe/Rome,,,,VILLAGRAZIA - MARCHESE,0,2152,1
38.15720342,1,933,13.31825072,Europe/Rome,,,,LA MALFA - NUOVA,0,933,1
38.16421667,1,932,13.31145667,Europe/Rome,,,,LA MALFA - FIGC,0,932,1
38.16401863,1,931,13.312012,Europe/Rome,,,,LA MALFA - FIGC,0,931,1
38.16497167,1,930,13.30979833,Europe/Rome,,,,LA MALFA - CNR,0,930,1
38.09319667,1,2158,13.35941,Europe/Rome,,,,VILLAGRAZIA - S. FILIPPO,0,2158,1
38.08667648,1,2159,13.34543422,Europe/Rome,,,,VILLAGRAZIA - SAN FRANCESCO DI SALES,0,2159,1
38.158585,1,935,13.317085,Europe/Rome,,,,LA MALFA - RIPARTIZIONE ANNONA,0,935,1
38.13873161,1,1951,13.36772472,Europe/Rome,,,,SIMONE GULI' - CANTIERE NAVALE,0,1951,1
38.14136329,1,1950,13.36714938,Europe/Rome,,,,SIMONE GULI' - CALCEDONIO,0,1950,1
38.10108267,1,1953,13.34894077,Europe/Rome,,,,SOLARINO,0,1953,1
38.13969252,1,1952,13.36778104,Europe/Rome,,,,SIMONE GULI',0,1952,1
38.08906833,1,829,13.29990833,Europe/Rome,,,,FONTANA DEL DRAGO 2,0,829,1
38.08734667,1,828,13.29758833,Europe/Rome,,,,FONTANA DEL DRAGO 1,0,828,1
38.11855,1,825,13.34781167,Europe/Rome,,,,FINOCCHIARO APRILE - RE FEDERICO,0,825,1
38.11809833,1,824,13.34482833,Europe/Rome,,,,FINOCCHIARO APRILE - AMATO,0,824,1
38.08602833,1,827,13.29592667,Europe/Rome,,,,FONTANA DEL DRAGO - CANNOLICCHIO,0,827,1
38.11882477,1,826,13.35015759,Europe/Rome,,,,FINOCCHIARO APRILE - TRIBUNALE,0,826,1
38.14886307,1,820,13.34293074,Europe/Rome,,,,FANTE - PISCINA COMUNALE,0,820,1
38.08155475,1,1483,13.30969513,Europe/Rome,,,,PIAZZA MOLARA,0,1483,1
38.08163181,1,1482,13.30971658,Europe/Rome,,,,PIAZZA MOLARA,0,1482,1
38.0972283,1,9016,13.3996228,Europe/Rome,,,,SAN SERGIO,0,9016,1
38.1093740933,1,1480,13.3084819767,Europe/Rome,,,,PIAZZA MICCA,0,1480,1
38.16374878,1,1487,13.33244364,Europe/Rome,,,,PIAZZA NISCEMI,0,1487,1
38.12994568,1,1486,13.35176341,,,70000,,PIAZZA MORDINI,0,1486,1
38.20749444,1,1485,13.32689077,Europe/Rome,,,,PIAZZA MONDELLO,0,1485,1
38.20793704,1,1484,13.32690015,Europe/Rome,,,,PIAZZA MONDELLO,0,1484,1
38.12169772,1,1489,13.33373174,Europe/Rome,,,,PIAZZA NOCE,0,1489,1
38.16350566,1,1488,13.3325036,Europe/Rome,,,,PIAZZA NISCEMI,0,1488,1
38.1012067,1,9018,13.3912596,Europe/Rome,,,,BIONE,0,9018,1
38.0952369,1,9019,13.4092867,Europe/Rome,,,,DI VITTORIO,0,9019,1
38.166265,1,1713,13.32059667,Europe/Rome,,,,RESURREZIONE - DE CERVANTES,0,1713,1
38.14353607,1,1712,13.33636299,Europe/Rome,,,,RESTIVO - UMBRIA,0,1712,1
38.14642493,1,1711,13.33456725,Europe/Rome,,,,RESTIVO - SARDEGNA,0,1711,1
38.14674661,1,1710,13.33446533,Europe/Rome,,,,RESTIVO - SARDEGNA,0,1710,1
38.16887,1,1717,13.32256833,Europe/Rome,,,,RESURREZIONE - FLORIO,0,1717,1
